timestamp,accel_x,accel_y,accel_z
62031,-5.57,-9.79,9.87
62055,-4.62,-9.28,9.41
62078,-5.85,-9.93,10.13
62102,-4.82,-9.42,9.55
62126,-5.91,-10.04,10.24
62149,-6.82,-10.46,10.85
62173,-5.92,-10.01,10.23
62196,-6.76,-10.43,10.89
62220,-7.47,-10.61,11.43
62244,-6.65,-10.40,10.77
62267,-7.36,-10.63,11.38
62291,-6.59,-10.39,10.74
62314,-7.43,-10.71,11.37
62338,-6.67,-10.38,10.80
62361,-7.51,-10.53,11.44
62385,-6.69,-10.32,10.83
62408,-7.35,-10.50,11.37
62432,-6.45,-10.36,10.72
62455,-7.15,-10.67,11.22
62479,-6.17,-10.21,10.53
62502,-6.90,-10.50,11.03
62526,-5.87,-10.10,10.34
62549,-6.57,-10.36,10.83
62573,-5.34,-9.78,10.07
62596,-6.10,-10.16,10.47
62620,-4.79,-9.57,9.70
62643,-5.55,-9.94,10.19
62667,-4.19,-9.09,9.41
62690,-5.00,-9.67,9.81
62714,-3.61,-9.10,9.15
62737,-4.30,-9.14,9.51
62761,-2.81,-8.25,8.84
62785,-3.68,-9.07,9.17
62808,-2.30,-7.95,8.61
62832,-3.38,-8.53,8.94
62855,-2.03,-8.08,8.52
62879,-2.82,-8.19,8.82
62902,-1.29,-7.23,8.37
62926,-2.35,-8.16,8.60
62949,-0.90,-6.95,8.32
62973,-2.02,-7.63,8.50
62996,-0.65,-6.76,8.25
63020,-1.77,-7.64,8.49
63043,-0.43,-6.58,8.24
63067,-1.64,-7.44,8.38
63090,-0.31,-6.40,8.23
63114,-1.52,-7.31,8.36
63137,-0.10,-6.46,8.20
63161,-1.05,-6.92,8.32
63184,0.76,-5.61,8.29
63208,-0.10,-6.45,8.29
63231,1.51,-5.13,8.32
63255,0.47,-5.88,8.26
63278,1.93,-4.57,8.40
63302,0.87,-5.50,8.26
63326,-0.14,-6.31,8.28
63349,1.52,-4.97,8.35
63373,0.59,-5.74,8.26
63396,2.25,-4.43,8.46
63420,1.34,-5.16,8.34
63443,2.92,-3.71,8.60
63467,1.97,-4.63,8.40
63490,3.40,-3.31,8.72
63514,2.34,-4.27,8.43
63537,3.65,-3.01,8.82
63561,2.58,-4.06,8.45
63584,3.79,-2.85,8.85
63608,2.72,-3.84,8.48
63631,4.05,-2.56,8.94
63654,5.30,-1.29,9.52
63677,6.53,-0.00,10.23
63701,6.02,-0.54,9.90
63724,7.22,0.82,10.68
63748,6.91,0.43,10.45
63771,8.19,2.27,11.32
63795,8.22,2.30,11.30
63818,9.09,3.83,12.17
63842,9.09,3.88,12.13
63865,9.45,5.75,12.70
63889,9.43,5.65,12.69
63912,9.35,6.78,12.74
63936,9.38,6.67,12.75
63960,8.96,7.64,12.48
63983,9.07,7.51,12.56
64007,9.17,7.35,12.61
64030,8.48,7.97,12.21
64054,8.71,7.81,12.32
64077,7.75,8.39,11.79
64101,8.12,8.25,11.97
64124,6.99,8.37,11.54
64148,7.63,8.37,11.71
64171,6.58,8.41,11.43
64195,7.52,8.45,11.66
64218,6.59,8.39,11.41
64242,7.63,8.38,11.65
64265,6.70,8.42,11.37
64289,7.67,8.34,11.71
64312,6.71,8.35,11.37
64336,7.60,8.36,11.65
64359,6.47,8.37,11.37
64383,7.32,8.30,11.58
64406,6.07,8.27,11.29
64430,6.96,8.31,11.46
64453,5.54,8.19,11.19
64477,6.37,8.26,11.35
64500,4.77,8.13,11.13
64524,5.65,8.17,11.20
64547,3.85,7.71,11.05
64571,4.42,8.08,11.11
64594,2.18,7.07,11.05
64618,2.90,7.32,11.08
64642,0.60,6.52,11.00
64665,1.48,6.93,11.02
64689,-0.50,5.90,10.97
64712,0.59,6.55,11.01
64736,-1.10,5.39,10.84
64759,0.01,6.37,10.93
64783,-1.75,5.24,10.80
64806,-0.59,5.76,10.91
64830,-2.35,4.69,10.74
64853,-1.16,5.43,10.87
64877,-2.75,4.20,10.74
64901,-1.73,5.15,10.79
64924,-0.51,5.81,10.91
64948,-2.17,4.64,10.78
64971,-1.12,5.44,10.86
64995,-2.85,4.19,10.71
65018,-1.93,4.93,10.82
65042,-3.55,3.56,10.63
65065,-2.48,4.38,10.74
65089,-3.84,3.15,10.58
65112,-2.73,4.20,10.72
65136,-4.01,2.87,10.58
65159,-2.88,4.06,10.64
65183,-4.16,2.73,10.53
65206,-3.02,3.97,10.67
65230,-4.14,2.71,10.54
65253,-2.78,4.15,10.67
65277,-3.71,3.14,10.57
65300,-2.18,4.61,10.70
65324,-3.16,3.74,10.64
65347,-1.64,5.03,10.81
65371,0.01,6.08,10.89
65395,-1.20,5.31,10.83
65418,0.50,6.27,10.93
65442,-0.73,5.60,10.89
65465,0.87,6.45,10.92
65489,-0.59,5.69,10.88
65512,0.98,6.40,10.93
65536,-0.57,5.68,10.89
65559,0.81,6.47,10.94
65583,-0.71,5.52,10.83
65606,0.64,6.29,10.90
65630,-1.05,5.37,10.84
65653,0.17,6.04,10.89
65677,-1.64,4.93,10.80
65700,-0.60,5.68,10.89
65724,-2.46,4.32,10.73
65747,-1.66,4.95,10.83
65771,-3.53,3.43,10.65
65794,-2.85,4.09,10.70
65818,-4.53,2.25,10.52
65841,-3.86,3.05,10.60
65865,-5.35,1.24,10.44
65888,-4.70,2.19,10.49
65912,-6.01,0.36,10.42
65935,-5.24,1.37,10.45
65959,-6.50,-0.31,10.44
65982,-5.71,0.70,10.45
66006,-6.85,-1.06,10.51
66029,-6.15,0.10,10.42
66053,-7.31,-1.58,10.62
66077,-6.62,-0.57,10.43
66100,-5.88,0.34,10.43
66124,-7.24,-1.32,10.52
66148,-6.68,-0.63,10.42
66171,-7.94,-2.36,10.76
66195,-7.40,-1.64,10.57
66218,-8.42,-3.31,10.95
66242,-7.96,-2.44,10.78
66265,-8.79,-4.13,11.21
66289,-8.37,-3.35,10.98
66312,-9.00,-4.87,11.48
66336,-8.66,-3.88,11.18
66359,-9.08,-5.31,11.66
66383,-8.69,-4.27,11.30
66406,-9.11,-5.52,11.77
66430,-8.77,-4.30,11.36
66453,-9.17,-5.75,11.83
66477,-8.89,-4.73,11.46
66500,-9.29,-6.14,11.90
66524,-9.08,-5.29,11.63
66547,-9.34,-6.77,12.05
66571,-9.21,-6.01,11.87
66594,-9.37,-7.49,12.20
66618,-9.36,-6.80,12.05
66641,-9.25,-6.13,11.87
66665,-9.35,-7.74,12.28
66688,-9.28,-7.02,12.09
66712,-9.29,-8.37,12.42
66735,-9.34,-7.98,12.32
66759,-9.16,-9.44,12.43
66783,-9.28,-8.92,12.43
66806,-8.96,-9.80,12.43
66830,-9.14,-9.28,12.49
66853,-8.73,-10.21,12.24
66877,-8.88,-9.97,12.36
66900,-8.32,-10.61,11.95
66924,-8.49,-10.47,12.15
66947,-7.73,-10.63,11.51
66971,-7.97,-10.54,11.68
66994,-6.86,-10.47,10.83
67018,-7.08,-10.60,11.00
67041,-5.65,-9.94,9.98
67065,-5.96,-10.10,10.24
67088,-4.28,-9.17,9.34
67112,-4.65,-9.39,9.47
67135,-2.89,-8.23,8.73
67159,-3.43,-8.59,8.90
67182,-1.67,-7.38,8.41
67206,-2.32,-7.82,8.53
67229,-0.57,-6.51,8.25
67253,-1.23,-6.97,8.31
67276,0.77,-5.39,8.28
67300,0.28,-5.78,8.31
67324,-0.22,-6.24,8.32
67347,1.83,-4.67,8.46
67371,1.31,-5.01,8.38
67394,3.22,-3.27,8.76
67418,2.71,-3.88,8.61
67441,4.44,-2.17,9.21
67465,3.93,-2.65,8.97
67488,5.47,-1.06,9.70
67512,5.01,-1.52,9.45
67535,6.45,0.11,10.27
67559,6.08,-0.37,10.02
67583,7.34,1.08,10.83
67606,7.00,0.74,10.62
67630,8.09,2.24,11.41
67653,7.90,1.85,11.24
67677,8.69,3.27,11.95
67700,8.48,2.84,11.76
67724,9.03,4.20,12.34
67747,8.80,3.60,12.14
67771,9.24,4.86,12.63
67794,9.11,4.37,12.45
67818,9.45,5.56,12.75
67841,9.31,5.04,12.66
67865,9.50,6.27,12.80
67888,9.45,5.87,12.77
67912,9.45,6.96,12.68
67935,9.49,6.70,12.74
67959,9.15,7.52,12.47
67982,9.31,7.19,12.58
68006,8.75,7.87,12.16
68029,9.03,7.74,12.31
68053,8.28,8.14,11.89
68076,8.62,7.93,12.11
68100,8.95,7.81,12.29
68124,8.20,8.16,11.84
68147,8.62,8.02,12.05
68171,7.77,8.27,11.71
68194,8.28,8.24,11.90
68218,8.74,8.05,12.11
68241,7.98,8.21,11.77
68265,8.48,8.05,12.00
68288,7.48,8.36,11.57
68312,8.00,8.28,11.77
68336,6.78,8.34,11.43
68359,7.47,8.38,11.64
68383,6.25,8.31,11.34
68406,7.16,8.38,11.51
68430,5.80,8.17,11.26
68453,6.64,8.26,11.38
68477,5.06,8.03,11.20
68500,5.94,8.20,11.28
68524,4.25,7.78,11.17
68547,5.19,8.12,11.23
68571,3.53,7.52,11.10
68594,4.55,7.94,11.16
68618,2.88,7.34,11.09
68642,4.01,7.79,11.14
68665,5.27,8.06,11.19
68689,3.92,7.72,11.11
68712,5.32,8.16,11.18
68736,4.07,7.60,11.09
68759,5.48,8.00,11.17
68783,4.08,7.75,11.12
68806,5.42,7.89,11.18
68830,3.82,7.54,11.09
68853,4.89,7.95,11.18
68877,3.18,7.26,11.10
68900,4.11,7.64,11.16
68924,2.10,6.88,11.08
68947,2.91,7.28,11.15
68971,0.73,6.25,11.10
68994,1.53,6.60,11.08
69018,-0.62,5.60,10.98
69042,0.17,5.86,11.03
69065,0.84,6.32,11.10
69089,-1.46,5.14,10.99
69113,-0.73,5.46,11.02
69136,-2.84,4.01,10.81
69160,-2.21,4.52,10.88
69183,-4.07,2.79,10.61
69207,-3.58,3.32,10.70
69230,-5.28,1.23,10.45
69254,-4.88,1.70,10.56
69277,-6.51,-0.45,10.43
69301,-6.26,-0.00,10.41
69324,-7.87,-2.25,10.67
69348,-7.69,-1.98,10.62
69371,-8.83,-4.17,11.12
69395,-8.66,-3.84,11.02
69418,-9.29,-5.78,11.68
69442,-9.20,-5.39,11.60
69466,-9.11,-5.11,11.50
69489,-9.40,-6.97,12.01
69513,-9.36,-6.64,11.93
69536,-9.27,-8.44,12.28
69560,-9.34,-8.27,12.22
69583,-8.89,-9.81,12.20
69607,-8.89,-9.79,12.25
69630,-8.19,-10.65,11.77
69654,-8.35,-10.55,11.89
69677,-8.61,-10.31,12.07
69701,-7.75,-10.65,11.46
69724,-8.02,-10.63,11.66
69748,-7.03,-10.61,10.94
69772,-7.43,-10.71,11.21
69795,-6.29,-10.28,10.35
69819,-6.81,-10.53,10.67
69842,-5.45,-9.83,9.86
69866,-5.93,-10.14,10.12
69889,-4.38,-9.22,9.31
69913,-4.87,-9.54,9.59
69936,-3.17,-8.49,8.85
69960,-3.61,-8.70,9.06
69983,-1.73,-7.41,8.51
70007,-2.10,-7.66,8.60
70030,-0.06,-6.24,8.37
70054,-0.58,-6.65,8.37
70077,1.43,-5.00,8.39
70101,0.85,-5.43,8.35
70124,2.77,-3.76,8.64
70148,2.19,-4.30,8.55
70171,4.06,-2.48,9.01
70195,3.66,-2.89,8.93
70218,5.35,-1.19,9.62
70242,5.04,-1.63,9.45
70266,4.59,-1.97,9.27
70289,6.16,-0.30,10.12
70313,5.97,-0.49,10.00
70336,7.40,1.15,10.87
70360,7.17,0.76,10.69
70383,8.18,2.29,11.51
70407,7.89,1.93,11.30
70430,8.64,3.26,12.02
70454,8.41,2.72,11.75
70477,8.94,4.06,12.36
70501,8.72,3.43,12.12
70524,9.19,4.66,12.60
70548,8.96,4.07,12.38
70572,9.34,5.23,12.77
70595,9.17,4.58,12.62
70619,9.44,5.69,12.84
70643,9.31,5.19,12.76
70666,9.17,4.69,12.60
70690,9.45,5.75,12.84
70713,9.38,5.24,12.79
70737,9.49,6.43,12.82
70760,9.42,5.95,12.82
70784,9.41,6.84,12.73
70807,9.42,6.59,12.82
70831,9.22,7.38,12.53
70854,9.33,6.98,12.71
70878,8.94,7.70,12.27
70901,9.15,7.54,12.44
70925,9.28,7.24,12.60
70949,8.76,7.79,12.10
70972,8.99,7.76,12.30
70996,8.21,8.16,11.76
71019,8.53,7.96,11.93
71043,7.39,8.14,11.50
71066,7.74,8.32,11.58
71090,6.13,8.10,11.24
71113,6.68,8.17,11.32
71136,2.20,6.84,11.09
71159,2.98,7.21,11.07
71183,0.89,6.22,11.04
71206,1.79,6.57,11.02
71230,-0.32,5.55,10.98
71253,0.45,5.95,10.99
71277,-1.69,4.70,10.88
71300,-1.04,5.04,10.93
71324,-3.20,3.43,10.76
71347,-2.77,3.82,10.80
71371,-2.41,4.12,10.87
71394,-4.40,2.14,10.60
71418,-4.01,2.61,10.64
71442,-5.74,0.39,10.51
71465,-5.42,0.91,10.48
71489,-7.05,-1.36,10.58
71512,-6.69,-1.01,10.50
71536,-8.03,-3.07,10.89
71559,-7.82,-2.52,10.80
71583,-8.73,-4.52,11.37
71606,-8.55,-4.12,11.24
71630,-9.13,-6.05,11.82
71653,-9.08,-5.70,11.76
71677,-9.24,-7.72,12.20
71700,-9.24,-7.53,12.11
71724,-9.08,-9.21,12.30
71747,-9.12,-9.13,12.34
71771,-8.55,-10.32,12.11
71794,-8.69,-10.11,12.15
71818,-7.93,-10.61,11.58
71841,-8.15,-10.62,11.76
71865,-7.22,-10.59,11.00
71888,-7.57,-10.64,11.23
71912,-6.36,-10.20,10.37
71935,-6.69,-10.37,10.59
71959,-5.26,-9.66,9.67
71983,-5.68,-9.94,9.89
72006,-4.09,-8.90,9.07
72030,-4.70,-9.26,9.28
72053,-3.11,-8.23,8.63
72077,-3.75,-8.60,8.89
72100,-2.14,-7.44,8.38
72124,-2.89,-8.03,8.53
72147,-1.23,-6.80,8.21
72171,-2.01,-7.30,8.31
72194,-0.28,-6.02,8.17
72218,-1.19,-6.77,8.19
72241,0.43,-5.58,8.21
72265,-0.59,-6.27,8.14
72288,0.86,-5.08,8.20
72312,-0.26,-6.00,8.10
72335,1.18,-4.80,8.19
72359,0.10,-5.66,8.09
72382,1.59,-4.41,8.30
72406,0.52,-5.41,8.18
72429,1.98,-4.14,8.40
72453,0.95,-4.92,8.18
72476,2.48,-3.63,8.52
72500,1.56,-4.47,8.34
72524,0.74,-5.15,8.20
72547,2.49,-3.67,8.58
72571,1.80,-4.29,8.38
72594,3.66,-2.56,9.00
72618,3.31,-2.91,8.87
72641,5.08,-1.16,9.68
72665,4.75,-1.60,9.49
72688,6.30,0.03,10.34
72712,5.97,-0.27,10.16
72735,7.24,1.24,10.95
72759,6.92,0.82,10.73
72782,8.00,2.26,11.56
72806,7.69,1.91,11.33
72829,8.57,3.39,12.08
72853,8.32,2.92,11.86
72876,8.94,4.33,12.50
72900,8.80,3.90,12.32
72923,9.23,5.17,12.79
72947,9.05,4.74,12.67
72970,9.33,6.03,12.88
72994,9.33,5.74,12.87
73017,9.32,6.82,12.77
73041,9.35,6.69,12.74
73065,8.94,7.62,12.29
73088,8.92,7.57,12.34
73112,8.97,7.49,12.40
73135,7.94,7.99,11.77
73159,7.93,7.97,11.77
73182,6.16,8.09,11.25
73206,5.98,7.90,11.27
73229,3.22,7.19,11.11
73253,2.98,6.97,11.14
73276,-0.26,5.46,11.09
73300,-0.70,5.27,11.08
73324,-1.15,5.07,11.09
73347,-4.03,2.66,10.75
73371,-4.43,2.33,10.65
73394,-6.66,-0.71,10.46
73418,-6.96,-1.16,10.47
73441,-8.60,-4.05,11.03
73465,-8.81,-4.45,11.17
73488,-9.28,-7.09,11.88
73512,-9.27,-7.51,11.95
73535,-8.92,-9.48,12.13
73559,-8.79,-9.73,12.08
73582,-7.72,-10.65,11.48
73606,-7.49,-10.61,11.38
73629,-5.71,-10.01,10.17
73653,-5.30,-9.81,10.01
73676,-2.72,-8.21,8.94
73700,-2.08,-7.72,8.83
73723,0.94,-5.45,8.60
73747,1.55,-5.02,8.62
73771,4.26,-2.46,9.20
73794,4.58,-2.08,9.35
73818,6.61,0.19,10.36
73841,6.73,0.36,10.46
73865,8.18,2.37,11.48
73888,8.27,2.58,11.61
73912,9.01,4.46,12.42
73935,9.08,4.67,12.50
73959,9.29,6.39,12.76
73982,9.25,6.52,12.73
74006,8.70,7.64,12.30
74029,8.60,7.60,12.22
74053,7.08,8.09,11.54
74076,6.82,8.15,11.49
74100,4.24,7.52,11.18
74123,3.79,7.38,11.20
74147,0.54,5.92,11.19
74170,0.11,5.71,11.18
74194,-3.02,3.73,10.85
74217,-3.24,3.33,10.80
74241,-5.66,0.45,10.48
74264,-6.06,0.19,10.46
74288,-8.06,-2.98,10.75
74311,-8.34,-3.36,10.82
74335,-9.26,-5.95,11.59
74358,-9.27,-6.29,11.67
74382,-9.23,-8.69,12.10
74405,-9.18,-8.88,12.12
74429,-8.41,-10.22,11.85
74453,-8.32,-10.39,11.76
74476,-8.24,-10.47,11.74
74500,-8.12,-10.42,11.68
74524,-6.73,-10.42,10.73
74547,-6.63,-10.44,10.66
74571,-4.63,-9.50,9.61
74594,-4.36,-9.28,9.56
74618,-1.95,-7.63,8.71
74641,-1.72,-7.62,8.62
74665,0.91,-5.61,8.50
74688,0.97,-5.50,8.49
74712,3.39,-3.33,8.88
74735,3.33,-3.40,8.87
74759,5.44,-1.24,9.68
74782,5.41,-1.24,9.66
74806,7.08,0.66,10.65
74829,7.15,0.71,10.64
74853,8.35,2.67,11.56
74876,8.42,2.70,11.58
74900,9.14,4.57,12.42
74923,9.14,4.70,12.42
74947,9.33,6.25,12.78
74970,9.36,6.30,12.75
74994,8.88,7.46,12.41
75017,8.79,7.55,12.33
75041,7.41,8.11,11.70
75064,7.26,8.01,11.63
75088,4.86,7.69,11.23
75111,4.54,7.61,11.24
75135,1.44,6.30,11.17
75158,1.01,6.03,11.20
75182,-2.27,4.17,10.93
75205,-2.71,3.86,10.92
75229,-5.29,0.96,10.53
75253,-5.68,0.69,10.46
75276,-7.75,-2.43,10.64
75300,-8.05,-2.71,10.72
75324,-8.29,-3.27,10.83
75347,-9.26,-5.81,11.52
75371,-9.29,-6.24,11.64
75394,-9.22,-8.65,12.08
75418,-9.21,-8.74,12.09
75441,-8.43,-10.27,11.87
75465,-8.27,-10.34,11.81
75488,-6.88,-10.44,10.87
75512,-6.62,-10.43,10.73
75535,-4.33,-9.27,9.53
75559,-3.88,-9.04,9.32
75582,-1.03,-7.07,8.60
75606,-0.53,-6.67,8.53
75629,2.51,-4.14,8.73
75653,3.01,-3.69,8.87
75676,5.55,-1.11,9.74
75700,5.99,-0.61,10.00
75723,7.89,1.71,11.12
75747,8.15,2.13,11.40
75771,8.40,2.66,11.66
75794,9.19,5.22,12.57
75818,9.31,5.81,12.69
75841,8.84,7.24,12.43
75865,8.49,7.72,12.17
75888,6.42,8.01,11.45
75912,5.63,7.79,11.34
75935,2.12,6.71,11.24
75959,0.97,6.19,11.27
75982,-2.81,3.71,10.91
76006,-3.86,2.86,10.69
76029,-6.64,-0.52,10.39
76053,-7.31,-1.51,10.47
76077,-7.92,-2.40,10.56
76100,-9.23,-5.39,11.37
76124,-9.26,-6.13,11.57
76147,-9.25,-8.54,12.04
76171,-9.18,-8.93,12.05
76194,-8.33,-10.41,11.75
76218,-8.09,-10.50,11.65
76241,-6.64,-10.46,10.73
76265,-6.38,-10.40,10.56
76288,-4.11,-9.22,9.45
76312,-3.71,-8.92,9.26
76335,-0.91,-6.92,8.63
76359,-0.35,-6.48,8.54
76382,2.65,-4.01,8.75
76406,3.27,-3.42,8.96
76429,5.82,-0.82,9.90
76453,6.26,-0.30,10.14
76476,7.98,1.99,11.28
76500,8.22,2.45,11.53
76523,9.08,4.71,12.50
76547,9.14,5.10,12.62
76570,9.18,6.83,12.63
76594,9.05,7.02,12.55
76617,7.94,7.94,11.81
76641,7.55,8.00,11.67
76664,5.03,7.69,11.27
76688,4.34,7.56,11.25
76711,0.89,6.14,11.29
76735,0.18,5.81,11.29
76759,-3.15,3.50,10.84
76782,-3.76,2.94,10.73
76806,-6.38,-0.44,10.43
76829,-6.93,-1.36,10.42
76853,-8.83,-4.26,11.03
76876,-9.06,-5.01,11.25
76900,-9.20,-7.86,11.93
76923,-9.20,-8.28,12.03
76947,-8.54,-10.03,11.94
76970,-8.33,-10.25,11.83
76994,-6.86,-10.53,10.92
77017,-6.44,-10.37,10.67
77041,-4.00,-9.10,9.47
77064,-3.34,-8.71,9.22
77088,-0.27,-6.45,8.62
77111,0.51,-5.89,8.60
77135,3.59,-3.21,9.04
77158,4.23,-2.58,9.20
77182,6.58,0.10,10.32
77205,7.06,0.73,10.60
77229,8.57,3.21,11.80
77252,8.78,3.78,12.10
77276,9.03,4.45,12.42
77300,9.19,6.66,12.69
77323,8.98,7.04,12.52
77347,7.56,7.85,11.72
77370,6.90,8.01,11.52
77394,6.18,7.91,11.37
77417,2.79,6.84,11.28
77441,1.77,6.45,11.33
77465,-2.00,4.50,11.07
77488,-2.77,3.83,10.99
77512,-5.58,0.67,10.49
77535,-6.11,-0.00,10.47
77559,-8.17,-3.26,10.77
77582,-8.46,-4.00,10.91
77606,-9.22,-6.72,11.72
77629,-9.19,-7.47,11.91
77653,-8.75,-9.75,12.06
77676,-8.49,-10.05,11.99
77700,-7.06,-10.54,11.08
77723,-6.59,-10.47,10.80
77747,-4.20,-9.28,9.56
77770,-3.64,-8.91,9.26
77794,-0.80,-6.86,8.61
77817,-0.15,-6.29,8.59
77841,2.99,-3.57,8.88
77864,3.75,-2.92,9.10
77887,7.79,1.67,11.09
77910,8.12,2.28,11.42
77934,9.05,4.68,12.52
77957,9.18,5.21,12.63
77981,9.10,7.00,12.61
78004,8.88,7.30,12.48
78028,7.45,7.98,11.66
78051,6.90,8.00,11.48
78075,3.88,7.40,11.20
78098,3.08,7.03,11.19
78122,-0.59,5.33,11.20
78145,-1.34,4.84,11.16
78169,-4.34,2.17,10.67
78193,-4.75,1.56,10.61
78216,-7.11,-1.50,10.46
78240,-7.47,-2.23,10.53
78263,-8.87,-4.96,11.28
78287,-8.99,-5.42,11.39
78310,-9.14,-7.96,12.04
78334,-9.10,-8.22,12.07
78357,-8.66,-10.01,12.10
78381,-8.54,-10.08,11.98
78404,-7.31,-10.67,11.16
78428,-7.11,-10.70,11.01
78451,-5.27,-9.88,9.84
78475,-4.99,-9.60,9.69
78498,-2.61,-7.95,8.75
78522,-2.28,-7.74,8.67
78545,0.44,-5.68,8.43
78569,0.78,-5.49,8.46
78592,3.50,-2.90,8.98
78616,3.86,-2.54,9.10
78639,6.10,-0.17,10.18
78663,6.47,0.19,10.37
78686,8.06,2.40,11.54
78710,8.28,2.88,11.75
78733,9.11,5.01,12.66
78757,9.26,5.41,12.77
78780,9.29,5.87,12.84
78804,8.90,7.35,12.46
78827,8.73,7.57,12.26
78851,6.96,7.98,11.42
78874,6.33,7.89,11.31
78898,3.09,6.99,11.15
78922,2.30,6.54,11.17
78945,-1.43,4.60,11.10
78969,-2.25,4.13,11.00
78992,-5.18,0.87,10.56
79016,-5.80,0.15,10.51
79039,-8.05,-3.06,10.78
79063,-8.37,-3.86,10.97
79086,-9.13,-6.76,11.80
79110,-9.15,-7.38,11.92
79133,-8.80,-9.65,12.07
79157,-8.62,-10.08,11.99
79180,-7.34,-10.67,11.13
79204,-6.96,-10.59,10.87
79227,-4.87,-9.56,9.67
79251,-4.39,-9.19,9.41
79275,-3.80,-8.85,9.18
79298,-0.93,-6.75,8.52
79322,-0.17,-6.20,8.45
79345,3.00,-3.43,8.89
79369,3.73,-2.71,9.11
79392,6.22,-0.08,10.26
79416,6.80,0.55,10.55
79439,8.35,2.91,11.76
79463,8.59,3.48,12.04
79486,9.26,5.66,12.80
79510,9.31,5.98,12.79
79533,8.87,7.42,12.39
79557,8.67,7.67,12.22
79580,6.97,8.01,11.46
79604,6.46,7.94,11.30
79627,3.28,6.89,11.11
79651,2.37,6.62,11.15
79675,-1.38,4.67,11.12
79698,-2.16,3.97,11.03
79722,-5.07,1.00,10.59
79745,-5.62,0.34,10.58
79769,-7.82,-2.92,10.77
79792,-8.21,-3.59,10.89
79816,-9.07,-6.59,11.74
79839,-9.11,-7.11,11.87
79863,-8.90,-9.36,12.08
79886,-8.74,-9.93,12.02
79910,-7.39,-10.64,11.14
79933,-6.96,-10.52,10.80
79957,-4.66,-9.35,9.50
79980,-4.01,-9.01,9.23
80004,-1.14,-6.96,8.56
80027,-0.49,-6.44,8.51
80051,2.62,-3.72,8.80
80075,3.22,-3.18,8.96
80098,3.79,-2.74,9.12
80122,6.16,-0.18,10.27
80145,6.59,0.35,10.46
80169,8.21,2.64,11.64
80192,8.46,3.17,11.92
80216,9.27,5.26,12.72
80239,9.32,5.70,12.80
80263,9.09,7.22,12.55
80286,8.90,7.46,12.38
80310,7.36,7.97,11.54
80333,6.82,7.91,11.43
80357,6.12,7.97,11.27
80380,2.81,6.79,11.14
80404,1.86,6.25,11.18
80427,-1.96,4.21,11.06
80451,-2.76,3.48,10.91
80475,-5.62,0.25,10.57
80498,-6.19,-0.42,10.51
80522,-8.23,-3.72,10.91
80545,-8.54,-4.26,11.10
80569,-9.13,-7.20,11.87
80592,-9.20,-7.79,11.96
80616,-8.74,-9.85,12.00
80639,-8.52,-10.23,11.87
80663,-7.03,-10.57,10.86
80686,-6.58,-10.37,10.49
80710,-4.10,-8.99,9.24
80733,-3.46,-8.61,9.03
80757,-0.56,-6.45,8.50
80780,0.14,-5.87,8.47
80804,3.23,-3.16,8.95
80827,3.95,-2.46,9.19
80851,6.39,0.09,10.37
80874,6.89,0.72,10.67
80898,8.43,3.15,11.86
80921,8.71,3.73,12.13
80945,9.34,5.79,12.81
80968,9.38,6.31,12.81
80992,8.74,7.55,12.30
81015,8.45,7.79,12.06
81039,6.33,7.82,11.32
81062,5.58,7.71,11.16
81086,2.05,6.34,11.18
81109,1.04,5.84,11.20
81133,-2.71,3.56,10.98
81157,-3.51,2.77,10.81
81180,-6.25,-0.56,10.51
81204,-6.84,-1.33,10.57
81227,-8.65,-4.64,11.12
81251,-8.94,-5.21,11.37
81275,-9.15,-6.15,11.60
81298,-9.06,-8.96,12.05
81322,-8.95,-9.61,11.99
81345,-7.66,-10.55,11.32
81369,-7.13,-10.56,10.96
81392,-4.70,-9.44,9.60
81416,-3.88,-8.92,9.23
81439,-0.78,-6.65,8.53
81463,0.17,-5.92,8.58
81486,3.49,-2.97,9.04
81510,4.29,-2.20,9.31
81533,6.75,0.50,10.54
81557,7.32,1.18,10.87
81580,8.67,3.63,12.12
81604,8.88,4.19,12.37
81627,9.38,6.21,12.79
81651,9.33,6.63,12.77
81674,8.44,7.75,12.04
81698,8.08,7.91,11.79
81721,5.55,7.67,11.17
81745,4.75,7.44,11.15
81768,1.00,5.61,11.21
81792,-0.30,5.18,11.19
81815,-1.47,4.29,11.10
81839,-4.95,1.19,10.63
81862,-5.79,0.04,10.52
81886,-8.20,-3.38,10.81
81909,-8.64,-4.34,11.04
81933,-9.22,-7.37,11.82
81957,-9.21,-8.06,11.96
81980,-8.64,-10.05,11.93
82004,-8.37,-10.34,11.71
82027,-6.76,-10.44,10.62
82051,-6.11,-10.18,10.25
82075,-5.43,-9.81,9.87
82098,-2.55,-8.02,8.80
82122,-1.61,-7.24,8.68
82145,1.81,-4.47,8.67
82169,2.85,-3.55,8.88
82192,5.79,-0.56,10.01
82216,6.60,0.29,10.44
82239,8.42,2.90,11.75
82263,8.78,3.85,12.16
82286,9.34,6.13,12.82
82310,9.28,6.76,12.72
82333,8.03,7.83,11.84
82357,7.17,7.89,11.54
82380,3.69,7.04,11.15
82404,2.20,6.45,11.22
82427,-2.07,3.96,11.09
82451,-3.40,2.87,10.85
82474,-6.53,-0.84,10.48
82498,-7.51,-2.27,10.62
82521,-9.11,-5.79,11.41
