timestamp,accel_x,accel_y,accel_z
60888,-1.04,-4.21,11.10
60911,-0.11,-4.34,11.35
60935,-0.21,-4.39,11.38
60958,0.96,-3.59,11.29
60982,1.02,-3.55,11.26
61005,2.06,-1.84,11.31
61029,2.12,-1.55,11.36
61052,2.27,-0.54,11.60
61076,2.23,-0.50,11.58
61099,1.99,0.05,11.68
61123,2.04,-0.08,11.70
61146,1.74,0.12,11.58
61170,1.24,0.39,11.45
61194,1.62,0.37,11.61
61217,1.22,0.41,11.45
61241,1.58,0.34,11.58
61264,1.23,0.35,11.51
61288,1.65,0.30,11.59
61311,1.30,0.39,11.53
61335,1.69,0.23,11.61
61358,1.41,0.37,11.48
61382,1.73,0.18,11.65
61405,1.44,0.35,11.56
61429,1.75,-0.02,11.69
61452,1.64,0.25,11.63
61476,1.84,-0.21,11.64
61499,1.74,-0.04,11.65
61523,1.92,-0.57,11.55
61546,1.89,-0.32,11.66
61570,1.86,-1.09,11.36
61593,1.87,-0.79,11.47
61617,1.75,-1.76,11.23
61640,1.73,-1.50,11.30
61664,1.37,-2.77,11.12
61687,1.63,-2.30,11.19
61711,1.08,-3.35,11.16
61734,1.47,-2.75,11.16
61758,0.99,-3.62,11.25
61781,1.39,-2.86,11.15
61805,0.84,-3.60,11.25
61828,1.29,-3.14,11.17
61852,0.76,-3.83,11.28
61875,1.21,-3.17,11.19
61899,0.68,-3.97,11.28
61923,1.22,-3.17,11.17
61946,0.88,-3.68,11.24
61970,1.53,-2.67,11.23
61993,1.30,-3.14,11.21
62017,1.90,-1.87,11.27
62040,1.72,-2.43,11.20
62064,2.07,-1.37,11.38
62087,1.93,-1.70,11.29
62111,2.11,-0.94,11.45
62134,2.07,-1.19,11.37
62158,2.15,-0.54,11.61
62181,2.09,-0.82,11.49
62205,2.05,-0.24,11.64
62228,2.14,-0.52,11.59
62252,1.95,-0.04,11.67
62275,2.02,-0.38,11.63
62299,1.92,0.04,11.69
62322,2.04,-0.31,11.64
62346,1.82,0.01,11.68
62369,1.57,0.25,11.61
62393,1.86,-0.05,11.69
62416,1.71,0.12,11.64
62440,1.90,-0.30,11.63
62463,1.77,-0.08,11.65
62487,1.85,-0.76,11.51
62510,1.83,-0.53,11.54
62534,1.70,-1.47,11.29
62558,1.75,-1.37,11.32
62581,1.33,-2.72,11.13
62605,1.34,-2.66,11.08
62628,0.57,-3.99,11.29
62652,0.56,-4.02,11.25
62675,-0.30,-4.28,11.27
62699,-0.36,-4.34,11.24
62722,-1.13,-3.89,10.62
62746,-1.19,-3.95,10.55
62769,-1.51,-3.18,10.48
62793,-1.57,-3.12,10.48
62816,-1.29,-1.57,10.84
62840,-1.15,-1.04,10.83
62863,-0.29,0.48,10.84
62887,-0.10,0.56,10.90
62910,0.99,0.40,11.45
62934,1.23,0.35,11.51
62957,1.55,-0.46,11.52
62981,1.59,-0.67,11.48
63004,1.34,-2.26,11.13
63028,1.20,-2.71,11.08
63052,1.02,-3.08,11.08
63075,0.07,-4.30,11.28
63099,-0.14,-4.28,11.29
63122,-1.00,-3.95,10.64
63146,-1.17,-3.82,10.50
63169,-1.49,-3.03,10.61
63193,-1.44,-2.76,10.65
63216,-1.13,-0.78,10.76
63240,-1.02,-0.57,10.73
63263,-0.15,0.62,10.90
63287,-0.10,0.59,10.93
63310,0.93,0.47,11.42
63334,1.01,0.49,11.42
63358,1.57,0.06,11.69
63381,1.54,0.10,11.63
63405,1.78,-0.56,11.49
63428,1.76,-0.45,11.56
63452,1.75,-1.42,11.27
63475,1.79,-1.25,11.36
63499,1.50,-2.49,11.14
63522,1.66,-2.14,11.16
63546,1.17,-3.31,11.19
63569,1.44,-2.77,11.18
63593,0.91,-3.71,11.20
63616,1.30,-3.01,11.16
63640,0.85,-3.76,11.26
63663,1.35,-2.93,11.17
63687,0.95,-3.54,11.24
63710,1.63,-2.54,11.22
63734,1.31,-3.07,11.21
63757,1.90,-1.88,11.28
63781,2.16,-0.93,11.49
63804,2.15,-1.06,11.44
63828,2.22,-0.30,11.66
63852,2.25,-0.41,11.65
63875,1.91,0.24,11.64
63899,0.98,0.59,11.28
63922,1.00,0.61,11.29
63946,-0.40,0.39,10.81
63969,-0.46,0.34,10.79
63993,-1.63,-1.35,10.69
64016,-1.69,-1.51,10.64
64040,-2.29,-3.04,10.28
64063,-2.31,-3.13,10.24
64087,-1.81,-3.84,10.51
64111,-1.68,-3.90,10.63
64134,-0.56,-4.39,11.30
64158,-0.36,-4.40,11.33
64181,1.02,-3.41,11.30
64205,1.23,-3.20,11.28
64228,2.17,-1.34,11.41
64252,2.32,-1.08,11.49
64275,2.33,-0.13,11.69
64299,2.17,0.06,11.67
64322,1.00,0.58,11.25
64346,0.62,0.65,11.09
64369,-1.03,-0.37,10.72
64393,-1.35,-0.88,10.69
64416,-2.27,-2.85,10.32
64440,-2.36,-3.14,10.21
64463,-1.78,-3.92,10.60
64487,-1.46,-4.13,10.91
64510,0.04,-4.21,11.34
64534,0.52,-3.91,11.34
64557,2.11,-1.77,11.33
64581,2.32,-1.27,11.45
64604,2.37,-0.08,11.71
64628,2.17,0.14,11.64
64651,0.53,0.61,11.06
64675,-0.01,0.56,10.90
64698,-1.62,-1.28,10.64
64722,-1.84,-1.94,10.60
64745,-2.35,-3.35,10.16
64769,-2.25,-3.54,10.23
64792,-1.13,-4.31,11.15
64816,-0.77,-4.39,11.27
64840,0.92,-3.48,11.34
64863,1.33,-2.96,11.29
64887,2.38,-0.99,11.48
64910,2.44,-0.64,11.61
64934,2.04,0.21,11.60
64957,1.71,0.40,11.48
64981,-0.06,0.55,10.90
65004,-0.42,0.31,10.84
65028,-1.81,-1.84,10.58
65052,-2.32,-3.28,10.14
65075,-2.32,-3.45,10.19
65099,-1.30,-4.21,11.00
65122,-1.02,-4.34,11.20
65146,0.54,-3.93,11.35
65169,0.85,-3.56,11.33
65193,2.12,-1.64,11.39
65216,2.22,-1.34,11.39
65240,2.35,-0.21,11.75
65263,2.33,-0.00,11.72
65287,1.30,0.42,11.40
65310,-0.38,0.39,10.86
65334,-0.67,0.02,10.80
65357,-2.03,-2.24,10.52
65381,-2.25,-2.69,10.40
65404,-2.09,-3.70,10.34
65428,-1.78,-3.90,10.63
65451,-0.28,-4.36,11.31
65475,0.25,-4.09,11.39
65498,1.93,-2.03,11.35
65522,2.21,-1.48,11.40
65545,2.43,-0.16,11.76
65569,2.28,-0.03,11.72
65593,1.20,0.52,11.31
65616,0.98,0.67,11.26
65640,-0.53,0.12,10.83
65663,-0.72,0.05,10.81
65687,-1.81,-1.88,10.61
65710,-1.86,-1.94,10.61
65734,-2.24,-3.18,10.24
65757,-2.21,-3.17,10.28
65781,-1.87,-3.78,10.38
65804,-1.92,-3.70,10.31
65828,-1.31,-4.04,10.86
65852,-0.65,-4.34,11.23
65875,-1.02,-4.16,11.02
65899,-0.56,-4.32,11.28
65922,-1.04,-4.15,10.99
65946,-0.58,-4.33,11.26
65969,-1.14,-3.93,10.87
65993,-0.81,-4.36,11.16
66016,-1.25,-3.96,10.75
66040,-0.92,-4.12,11.09
66063,-1.34,-4.06,10.64
66087,-1.03,-4.01,10.93
66110,-1.51,-3.82,10.49
66134,-1.24,-4.03,10.75
66157,-1.78,-3.62,10.39
66181,-1.41,-3.97,10.64
66204,-1.78,-3.65,10.42
66228,-1.36,-3.97,10.72
66251,-1.66,-3.78,10.48
66275,-1.13,-4.14,10.97
66298,-1.40,-3.99,10.69
66322,-0.88,-4.21,11.20
66346,-1.11,-4.17,11.01
66369,-0.46,-4.29,11.30
66393,-0.73,-4.30,11.23
66416,0.07,-4.30,11.33
66440,-0.26,-4.36,11.33
66463,0.56,-3.90,11.33
66487,0.22,-4.40,11.31
66510,1.05,-3.44,11.25
66534,0.70,-3.79,11.28
66557,1.55,-2.93,11.20
66581,1.28,-3.07,11.19
66604,1.87,-1.86,11.29
66628,2.18,-1.06,11.48
66651,2.18,-1.09,11.43
66675,2.18,-0.28,11.67
66698,2.19,-0.78,11.60
66722,2.03,0.13,11.68
66745,2.08,-0.34,11.66
66769,1.72,0.24,11.54
66792,1.85,0.39,11.60
66816,0.91,0.56,11.28
66839,0.97,0.59,11.29
66863,-0.33,0.43,10.85
66886,-0.32,0.48,10.87
66910,-1.41,-0.99,10.67
66933,-1.46,-1.02,10.66
66957,-2.14,-2.64,10.41
66980,-2.17,-2.79,10.39
67004,-2.15,-3.49,10.26
67027,-2.08,-3.51,10.23
67051,-1.32,-4.23,10.95
67075,-1.26,-4.15,10.99
67098,-0.06,-4.29,11.36
67122,0.08,-4.20,11.36
67145,1.34,-3.09,11.25
67169,1.43,-2.85,11.25
67192,2.20,-1.25,11.42
67216,2.21,-1.15,11.45
67239,2.28,-0.24,11.68
67263,2.29,-0.27,11.67
67286,1.68,0.35,11.52
67310,1.76,0.29,11.55
67333,0.63,0.64,11.14
67357,0.74,0.61,11.19
67380,-0.39,0.38,10.84
67404,-0.25,0.49,10.87
67427,-1.08,-0.41,10.71
67451,-0.72,0.02,10.77
67474,-1.36,-0.94,10.69
67498,-0.89,-0.16,10.73
67521,-1.29,-0.81,10.72
67545,-0.72,0.05,10.77
67568,-0.91,-0.16,10.74
67592,-0.20,0.57,10.87
67615,-0.28,0.47,10.86
67639,0.76,0.55,11.29
67662,0.78,0.50,11.38
67686,1.57,-0.01,11.64
67710,1.58,-0.17,11.61
67733,1.54,-1.42,11.25
67757,1.39,-1.98,11.14
67780,0.49,-3.96,11.25
67804,0.13,-4.24,11.35
67827,-0.85,-3.96,10.75
67851,-1.06,-3.85,10.50
67874,-1.27,-3.44,10.43
67898,-1.09,-1.49,10.86
67921,-0.79,-0.38,10.80
67945,0.38,0.59,11.16
67968,0.84,0.17,11.38
67992,1.46,-0.18,11.54
68015,1.38,-0.93,11.38
68039,0.96,-3.25,11.07
68062,0.74,-3.51,11.21
68086,-0.20,-4.30,11.26
68109,-0.33,-4.40,11.24
68133,-1.16,-3.86,10.65
68156,-1.11,-3.92,10.69
68180,-1.67,-3.66,10.40
68203,-1.64,-3.70,10.39
68227,-1.86,-3.31,10.32
68250,-1.84,-3.58,10.33
68274,-1.99,-3.34,10.30
68297,-1.81,-3.70,10.39
68321,-1.97,-3.56,10.30
68344,-1.43,-4.04,10.79
68368,-1.48,-4.03,10.78
68392,-0.45,-4.40,11.34
68415,-0.31,-4.34,11.36
68439,1.24,-3.17,11.25
68462,1.73,-2.54,11.31
68486,2.55,-0.69,11.60
68509,2.58,-0.30,11.73
68533,1.32,0.50,11.31
68556,0.42,0.60,10.99
68580,-1.78,-1.59,10.64
68603,-2.32,-2.66,10.37
68627,-2.05,-3.87,10.54
68650,-1.29,-4.35,11.15
68674,1.22,-3.07,11.37
68697,2.18,-1.69,11.46
68721,2.53,-0.04,11.76
68744,1.70,0.43,11.37
68768,-1.07,-0.70,10.74
68791,-2.20,-2.32,10.45
68815,-2.18,-3.85,10.48
68838,-1.09,-4.40,11.23
68862,1.75,-2.31,11.39
68885,2.64,-0.93,11.60
68909,1.86,0.40,11.41
68932,0.32,0.48,10.94
68956,-2.31,-2.56,10.35
68979,-2.64,-3.39,10.11
69003,-0.59,-4.33,11.33
69026,1.03,-3.13,11.39
69050,2.74,-0.43,11.70
69074,0.91,0.57,11.09
69097,-0.82,-0.39,10.78
69121,-2.66,-3.25,10.04
69144,-2.05,-3.99,10.64
69168,0.83,-3.35,11.35
69191,2.27,-1.53,11.50
69215,2.28,0.21,11.57
69238,0.66,0.55,11.03
69262,-2.29,-2.47,10.38
69285,-2.60,-3.45,10.11
69309,-0.29,-4.24,11.31
69332,1.50,-2.63,11.36
69356,2.80,-0.19,11.73
69379,1.65,0.47,11.30
69403,-1.68,-1.55,10.63
69426,-2.69,-3.06,10.10
69450,-1.18,-4.38,11.20
69473,0.64,-3.44,11.37
69497,2.83,-0.48,11.69
69520,2.26,0.23,11.52
69544,-1.02,-0.70,10.78
69567,-2.40,-2.66,10.29
69591,-1.67,-4.25,10.96
69614,0.08,-4.00,11.35
69638,2.72,-0.84,11.64
69661,2.57,-0.01,11.67
69685,-0.44,-0.05,10.86
69708,-2.14,-2.16,10.49
69732,-2.10,-3.99,10.65
69755,-0.57,-4.32,11.29
69779,2.44,-1.26,11.53
69803,2.78,-0.23,11.72
69826,0.18,0.40,10.91
69850,-1.65,-1.51,10.66
69873,-2.42,-3.66,10.31
69897,-1.19,-4.40,11.19
69920,2.02,-1.86,11.44
69944,2.79,-0.52,11.70
69967,1.01,0.60,11.09
69991,-0.87,-0.55,10.81
70014,-2.64,-3.34,10.04
70038,-1.84,-4.13,10.82
70061,1.11,-2.99,11.40
70085,2.47,-1.18,11.54
70108,2.06,0.33,11.45
70132,0.37,0.46,10.94
70155,-2.36,-2.68,10.30
70179,-2.60,-3.55,10.12
70202,-0.20,-4.12,11.35
70226,2.50,-1.08,11.57
70250,2.74,-0.28,11.76
70273,0.22,0.48,10.97
70297,-1.50,-1.30,10.68
70320,-2.52,-3.56,10.19
70344,-1.43,-4.35,11.09
70367,1.66,-2.37,11.43
70391,2.70,-0.84,11.61
70414,1.62,0.48,11.34
70438,-0.13,0.17,10.88
70461,-2.60,-3.01,10.13
70485,-1.40,-4.36,11.11
70508,0.35,-3.78,11.38
70532,2.72,-0.71,11.67
70556,2.50,0.03,11.65
70579,-0.48,-0.09,10.84
70603,-2.06,-2.12,10.51
70626,-2.12,-3.95,10.59
70650,0.79,-3.37,11.41
70674,2.32,-1.46,11.51
70697,2.25,0.21,11.53
70721,0.56,0.52,10.97
70744,-2.31,-2.58,10.35
70768,-2.58,-3.49,10.13
70791,-0.15,-4.15,11.32
70815,1.61,-2.47,11.42
70838,2.75,-0.14,11.72
70862,1.57,0.49,11.28
70885,-1.70,-1.56,10.67
70909,-2.61,-3.04,10.13
70932,-1.25,-4.37,11.15
70956,0.47,-3.72,11.36
70979,2.76,-0.70,11.68
71003,2.51,0.11,11.63
71026,-0.46,-0.04,10.87
71050,-2.66,-3.18,10.07
71074,-2.18,-3.87,10.55
71097,0.69,-3.49,11.38
71121,2.22,-1.58,11.50
71144,2.31,0.16,11.59
71168,0.76,0.57,11.03
71191,-2.26,-2.44,10.36
71215,-2.64,-3.39,10.07
71238,-0.36,-4.26,11.34
71262,1.38,-2.72,11.39
71285,2.79,-0.23,11.73
71309,1.80,0.43,11.43
71332,-1.48,-1.20,10.67
71356,-2.48,-2.89,10.26
71380,-1.56,-4.32,11.02
71403,0.03,-4.03,11.34
71427,2.51,-1.07,11.54
71451,2.00,0.31,11.48
71474,0.61,0.57,11.00
71498,-2.02,-2.10,10.50
71521,-2.53,-3.04,10.16
71545,-1.58,-4.20,10.92
71568,-0.77,-4.41,11.29
71592,1.35,-2.97,11.33
71615,1.89,-2.20,11.29
71639,2.43,-0.55,11.61
71662,2.39,-0.54,11.67
71686,1.71,0.40,11.53
71709,1.58,0.41,11.53
71733,0.15,0.62,10.99
71756,0.07,0.69,10.92
71780,-1.29,-0.85,10.69
71803,-1.47,-0.99,10.75
71827,-2.26,-2.89,10.29
71850,-2.40,-3.18,10.17
71874,-1.75,-3.99,10.72
71897,-1.36,-4.30,11.07
71921,0.55,-3.83,11.34
71944,1.28,-3.01,11.30
71968,2.60,-0.75,11.60
71991,2.66,-0.28,11.71
72015,1.05,0.63,11.20
72038,-0.07,0.36,10.87
72062,-2.21,-2.45,10.38
72085,-2.14,-3.82,10.48
72109,-1.22,-4.39,11.18
72133,1.40,-2.74,11.33
72156,2.43,-1.31,11.52
72180,2.24,0.18,11.56
72203,1.08,0.59,11.12
72227,-1.72,-1.58,10.63
72250,-2.38,-2.84,10.27
72274,-1.80,-4.02,10.73
72297,-0.98,-4.43,11.25
72321,1.25,-2.93,11.32
72344,2.05,-1.87,11.38
72368,2.54,-0.26,11.71
72391,2.25,0.05,11.66
72415,0.34,0.63,10.96
72438,-0.48,0.18,10.88
72462,-2.18,-2.46,10.44
72485,-2.49,-3.04,10.19
72509,-1.75,-4.10,10.78
72532,-1.11,-4.39,11.24
72556,0.99,-3.37,11.31
72579,1.80,-2.40,11.31
72603,2.59,-0.45,11.72
72626,2.46,-0.06,11.70
72650,0.67,0.66,11.04
72673,-0.29,0.26,10.85
72697,-2.15,-2.37,10.46
72720,-2.53,-3.11,10.16
72744,-1.63,-4.21,10.89
72767,-0.76,-4.43,11.28
72791,1.60,-2.50,11.35
72815,2.35,-1.39,11.46
72838,2.38,0.04,11.66
72862,1.67,0.41,11.41
72885,-0.86,-0.34,10.82
72909,-1.88,-1.75,10.58
72932,-2.48,-3.50,10.18
72956,-1.86,-4.07,10.73
72979,0.40,-3.85,11.36
73003,1.54,-2.61,11.32
73026,2.74,-0.45,11.74
73050,2.35,0.12,11.60
73073,-0.06,0.36,10.87
73097,-1.24,-0.81,10.72
73120,-2.61,-3.26,10.07
73144,-2.22,-3.78,10.39
73167,0.02,-4.21,11.35
73191,1.19,-3.04,11.38
73214,2.72,-0.56,11.70
73238,2.49,-0.01,11.68
73261,0.01,0.40,10.86
73285,-1.26,-0.88,10.73
73308,-2.65,-3.29,10.04
73332,-1.05,-4.42,11.19
73355,0.34,-3.93,11.36
73379,2.53,-1.06,11.54
73402,2.73,-0.32,11.73
73426,0.77,0.59,11.02
73449,-0.64,-0.15,10.81
73473,-2.60,-3.05,10.11
73497,-2.43,-3.65,10.25
73520,-0.14,-4.18,11.33
73544,1.24,-2.91,11.39
73567,2.78,-0.44,11.70
73591,2.26,0.18,11.56
73614,-0.51,-0.09,10.83
73638,-1.94,-1.87,10.55
73661,-2.34,-3.68,10.26
73685,-1.40,-4.34,11.07
73708,1.30,-2.97,11.38
73732,2.32,-1.47,11.47
73755,2.37,0.06,11.63
73779,1.49,0.52,11.32
73802,-1.28,-0.88,10.75
73826,-2.59,-3.25,10.08
73850,-2.23,-3.78,10.36
73873,-0.25,-4.26,11.35
73897,0.65,-3.72,11.36
73920,2.29,-1.28,11.44
73944,2.46,-0.78,11.53
73967,2.07,0.17,11.61
73991,1.74,0.39,11.50
74014,0.11,0.51,10.90
74038,-0.17,0.47,10.86
74061,-1.42,-0.98,10.67
74085,-1.42,-0.97,10.69
74108,-1.98,-2.46,10.52
74132,-1.86,-2.20,10.61
74155,-2.09,-3.03,10.34
74179,-1.93,-2.67,10.53
74202,-1.98,-3.15,10.35
74226,-1.85,-2.58,10.57
74249,-1.90,-2.95,10.45
74273,-1.57,-1.91,10.73
74297,-1.59,-2.17,10.73
74320,-1.06,-0.54,10.73
74344,-1.01,-0.52,10.73
74367,-0.12,0.60,10.89
74391,0.11,0.62,10.95
74414,1.15,0.23,11.50
74438,1.28,0.38,11.52
74461,1.66,-0.35,11.57
74485,1.69,-0.42,11.55
74508,1.66,-1.61,11.24
74532,1.49,-1.91,11.20
74555,0.73,-3.80,11.22
74579,0.43,-4.02,11.25
74602,-0.52,-4.16,11.11
74626,-0.78,-4.08,10.90
74649,-1.39,-3.51,10.40
74673,-1.41,-3.03,10.52
74696,-1.33,-2.77,10.69
74720,-0.82,-0.37,10.77
74743,-0.48,0.22,10.83
74767,0.70,0.31,11.31
74790,0.98,0.44,11.41
74814,1.56,-0.34,11.59
74837,1.70,-0.34,11.59
74861,1.74,-1.40,11.31
74884,1.79,-1.39,11.34
74908,1.54,-2.32,11.15
74931,1.73,-2.09,11.18
74955,1.33,-2.99,11.15
74979,1.77,-2.12,11.20
75002,1.44,-2.83,11.15
75026,1.94,-1.76,11.29
75050,2.19,-0.85,11.52
75073,2.20,-0.98,11.47
75097,2.27,-0.26,11.69
75120,2.31,-0.25,11.71
75144,1.73,0.34,11.55
75167,1.69,0.33,11.49
75191,0.24,0.61,10.94
75214,-0.01,0.54,10.93
75238,-1.49,-1.12,10.68
75261,-1.74,-1.57,10.62
75285,-2.36,-3.16,10.17
75308,-2.42,-3.41,10.15
75332,-1.43,-4.22,10.95
75355,-1.15,-4.10,11.11
75379,0.30,-4.12,11.37
75402,0.49,-4.04,11.32
75426,1.79,-2.32,11.26
75449,1.89,-2.19,11.27
75473,2.30,-0.90,11.51
75496,2.27,-0.84,11.49
75520,2.19,-0.13,11.68
75543,2.23,-0.13,11.72
75567,1.58,0.46,11.49
75590,1.60,0.37,11.48
75614,0.44,0.71,11.05
75637,0.58,0.65,11.12
75661,-0.60,0.24,10.79
75684,-0.42,0.34,10.80
75708,-1.31,-0.79,10.73
75731,-1.03,-0.47,10.72
75755,-1.67,-1.67,10.68
75779,-1.36,-0.97,10.70
75802,-1.70,-1.89,10.70
75826,-1.84,-2.60,10.57
75850,-1.57,-1.54,10.69
75873,-1.60,-1.98,10.75
75897,-1.07,-0.47,10.74
75920,-1.11,-0.57,10.76
75944,-0.23,0.50,10.88
75967,-0.10,0.59,10.89
75991,1.00,0.43,11.42
76014,1.18,0.34,11.50
76038,1.55,-0.42,11.54
76061,1.54,-0.83,11.43
76085,1.09,-2.84,11.11
76108,0.68,-3.69,11.16
76132,-0.46,-4.18,11.12
76155,-0.85,-3.84,10.67
76179,-1.08,-3.73,10.46
76202,-1.03,-1.57,10.87
76226,-0.54,-0.11,10.80
76249,0.74,0.37,11.40
76273,1.07,0.04,11.61
76296,0.98,-2.09,11.11
76320,0.39,-3.71,11.17
76343,-0.61,-3.84,10.74
76367,-0.91,-3.60,10.59
76390,-0.47,-0.24,10.83
76414,0.27,0.46,11.07
76437,1.01,-0.38,11.52
76461,0.95,-1.62,11.16
76484,0.01,-4.17,11.29
76508,-0.53,-3.90,10.77
76532,-0.77,-2.43,10.99
76556,-0.37,-0.14,10.84
76579,0.40,0.36,11.18
76603,0.94,-0.62,11.42
76626,0.65,-2.48,11.00
76650,-0.31,-4.00,11.08
76673,-0.68,-3.65,10.52
76697,-0.30,-0.42,10.87
76720,0.50,0.36,11.23
76744,0.80,-1.02,11.28
76767,0.21,-3.34,11.01
76791,-0.57,-3.79,10.59
76814,-0.51,-2.55,11.03
76838,0.42,0.30,11.15
76861,0.74,-0.17,11.49
76885,0.06,-3.48,11.03
76908,-0.41,-3.85,10.87
76932,-0.34,-1.75,11.08
76955,0.45,0.29,11.09
76979,0.58,-0.97,11.34
77002,-0.09,-3.60,11.12
77026,-0.45,-3.56,10.58
77049,-0.06,-0.96,11.02
77073,0.72,-0.01,11.39
77096,0.57,-1.30,11.25
77120,-0.17,-4.09,11.22
77143,-0.62,-3.86,10.60
77167,-0.62,-1.60,10.99
77190,-0.25,0.14,10.85
77214,0.89,0.23,11.46
77237,1.10,-0.34,11.50
77261,0.91,-2.54,11.06
77284,0.62,-3.65,11.16
77308,-0.36,-4.19,11.13
77332,-0.73,-4.02,10.80
77355,-1.33,-3.36,10.51
77379,-1.41,-3.06,10.58
77402,-1.19,-1.20,10.84
77426,-1.14,-0.91,10.75
77449,-0.34,0.50,10.81
77473,-0.36,0.50,10.81
77496,0.68,0.56,11.31
77520,0.56,0.56,11.17
77543,1.33,0.35,11.51
77567,1.17,0.42,11.48
77590,1.68,0.11,11.65
77614,1.53,0.28,11.59
77637,1.87,-0.04,11.69
77661,1.65,0.21,11.62
77684,1.31,0.43,11.50
77708,1.73,0.20,11.63
77731,1.29,0.41,11.47
77755,1.66,0.29,11.58
77778,1.08,0.53,11.38
77802,1.34,0.41,11.45
77826,0.58,0.63,11.16
77849,0.92,0.60,11.30
77873,-0.10,0.53,10.90
77896,-0.99,-0.28,10.75
77920,-0.86,-0.17,10.78
77943,-1.76,-1.73,10.65
77967,-1.78,-1.71,10.59
77990,-2.26,-3.05,10.28
78014,-2.24,-3.09,10.28
78037,-1.93,-3.79,10.42
78061,-1.83,-3.85,10.50
78084,-0.69,-4.41,11.25
78108,-0.54,-4.39,11.35
78132,1.01,-3.52,11.33
78155,1.21,-3.15,11.25
78179,2.25,-1.27,11.45
78202,2.38,-1.00,11.50
78226,2.26,-0.01,11.70
78249,2.09,0.15,11.62
78273,0.63,0.63,11.03
78296,0.12,0.56,10.96
78320,-1.54,-1.20,10.68
78343,-1.85,-1.84,10.60
78367,-2.38,-3.31,10.11
78390,-2.33,-3.55,10.16
78414,-1.14,-4.33,11.16
78437,-0.68,-4.41,11.30
78461,1.18,-3.15,11.29
78484,1.74,-2.42,11.33
78508,2.60,-0.62,11.64
78531,2.55,-0.30,11.73
78555,1.44,0.49,11.36
78578,0.76,0.60,11.10
78602,-1.21,-0.72,10.73
78626,-2.38,-2.91,10.24
78649,-2.45,-3.27,10.13
78673,-1.45,-4.21,10.95
78696,-0.96,-4.39,11.26
78720,1.01,-3.35,11.35
78743,1.67,-2.53,11.29
78767,2.57,-0.62,11.63
78790,2.55,-0.24,11.75
78814,1.28,0.51,11.28
78837,0.48,0.60,10.99
78861,-1.58,-1.21,10.64
78885,-2.06,-2.16,10.55
78908,-2.38,-3.52,10.19
78932,-1.98,-3.87,10.52
78955,-0.21,-4.31,11.32
78979,0.50,-3.86,11.35
79002,2.26,-1.47,11.48
79026,2.52,-0.80,11.55
79049,2.04,0.20,11.59
79073,1.46,0.47,11.35
79096,-0.71,-0.17,10.80
79120,-1.51,-1.16,10.67
79143,-2.48,-3.20,10.11
79167,-2.39,-3.51,10.20
79190,-0.95,-4.40,11.26
79214,-0.20,-4.28,11.36
79237,1.85,-2.20,11.37
79261,2.57,-0.41,11.73
79284,2.43,-0.07,11.72
79308,0.77,0.61,11.10
79331,-0.06,0.42,10.85
79355,-1.95,-1.94,10.58
79378,-2.28,-2.67,10.36
79402,-2.11,-3.78,10.42
79425,-1.62,-4.13,10.87
79449,0.28,-4.04,11.36
79472,0.98,-3.34,11.33
79496,2.44,-0.99,11.54
79519,2.56,-0.52,11.68
79543,1.72,0.35,11.45
79567,1.02,0.57,11.18
79590,-1.16,-0.67,10.73
79614,-1.79,-1.68,10.61
79637,-2.43,-3.33,10.12
79661,-2.22,-3.71,10.30
79684,-0.60,-4.40,11.30
79708,0.17,-4.09,11.37
79731,2.05,-1.83,11.40
79755,2.45,-1.08,11.49
79778,2.31,0.07,11.65
79802,1.78,0.35,11.48
79826,-0.38,0.21,10.82
79849,-2.09,-2.31,10.50
79873,-2.39,-2.93,10.23
79896,-1.88,-3.94,10.60
79920,-1.32,-4.31,11.05
79943,0.62,-3.74,11.37
79967,1.39,-2.93,11.32
79990,2.55,-0.78,11.60
80014,2.60,-0.34,11.76
80037,1.47,0.49,11.41
80061,0.71,0.59,11.08
80084,-1.38,-1.00,10.72
80108,-1.94,-1.93,10.57
80131,-2.41,-3.46,10.16
80155,-2.15,-3.74,10.36
80178,-0.59,-4.40,11.30
80202,0.16,-4.11,11.35
80225,2.00,-1.95,11.37
80249,2.35,-1.24,11.47
80272,2.37,-0.02,11.69
80296,1.98,0.22,11.55
80319,0.10,0.51,10.88
80343,-0.54,0.08,10.79
80367,-2.12,-2.33,10.47
80390,-2.40,-2.89,10.30
80414,-2.03,-3.83,10.46
80437,-1.57,-4.13,10.87
80461,0.20,-4.13,11.36
80484,0.76,-3.65,11.33
80508,2.28,-1.43,11.42
80531,2.49,-0.92,11.54
80555,2.26,0.06,11.62
80578,1.88,0.29,11.52
80602,-0.03,0.43,10.90
80626,-1.77,-1.68,10.61
80649,-2.14,-2.32,10.49
80673,-2.35,-3.54,10.18
80696,-2.05,-3.76,10.42
80720,-0.65,-4.42,11.31
80743,1.19,-3.21,11.32
80767,1.64,-2.53,11.29
80790,2.52,-0.71,11.59
80814,2.54,-0.41,11.69
80837,1.71,0.36,11.46
80861,1.29,0.51,11.33
80884,-0.63,-0.00,10.83
80908,-1.06,-0.51,10.75
80931,-2.24,-2.72,10.34
80955,-2.39,-3.05,10.19
80978,-1.91,-3.90,10.55
81002,-1.57,-4.09,10.88
81025,0.01,-4.23,11.35
81049,0.43,-3.95,11.36
81072,2.04,-1.90,11.34
81096,2.28,-1.39,11.41
81120,2.47,-0.19,11.73
